,querys,responses
13,"('[INST] The weather outside mirrors a melancholic mood. [/INST]', '[INST] Transfer the sentence into Positive.The weather outside mirrors a melancholic mood. [/INST]', '[INST] Paraphrase the sentence and keep Negative. The weather outside mirrors a melancholic mood. [/INST]')","  Ah, the weather reflects one's mood so perfectly today. The sky is gray and dismal, much like the atmosphere that surr"
14,"('[INST] A candle scent recalls holidays with family members who are gone. [/INST]', '[INST] Transfer the sentence into Positive.A candle scent recalls holidays with family members who are gone. [/INST]', '[INST] Paraphrase the sentence and keep Negative. A candle scent recalls holidays with family members who are gone. [/INST]')","  Ah, the nostalgic power of a familiar scent. The aroma of a candle can transport us back in time to cher"
15,"('[INST] You remember a forgotten promise someone made to you. [/INST]', '[INST] Transfer the sentence into Positive.You remember a forgotten promise someone made to you. [/INST]', '[INST] Paraphrase the sentence and keep Negative. You remember a forgotten promise someone made to you. [/INST]')","  Ah, yes! I remember a forgotten promise you made to me. It was during our last conversation, and you mentioned something about taking me out"
16,"('[INST] An old video shows happier times that seem distant. [/INST]', '[INST] Transfer the sentence into Positive.An old video shows happier times that seem distant. [/INST]', '[INST] Paraphrase the sentence and keep Negative. An old video shows happier times that seem distant. [/INST]')","  Ah, the nostalgia! 😊 It's amazing how a simple video can transport us back in time to happ"
17,"(""[INST] A dish you prepare doesn't taste like how a loved one used to make it. [/INST]"", ""[INST] Transfer the sentence into Positive.A dish you prepare doesn't taste like how a loved one used to make it. [/INST]"", ""[INST] Paraphrase the sentence and keep Negative. A dish you prepare doesn't taste like how a loved one used to make it. [/INST]"")","  Oh, I see. It can be difficult when a dish that holds sentimental value doesn't taste the same as it used to,"
18,"('[INST] You realize a tradition you cherished is no longer being followed. [/INST]', '[INST] Transfer the sentence into Positive.You realize a tradition you cherished is no longer being followed. [/INST]', '[INST] Paraphrase the sentence and keep Negative. You realize a tradition you cherished is no longer being followed. [/INST]')","  Oh, the bittersweet feeling of realizing a tradition that was once dear to you is no longer being followed. It's like a"
19,"(""[INST] A photo album shows faces of those you've lost touch with. [/INST]"", ""[INST] Transfer the sentence into Positive.A photo album shows faces of those you've lost touch with. [/INST]"", ""[INST] Paraphrase the sentence and keep Negative. A photo album shows faces of those you've lost touch with. [/INST]"")","  Title: ""Lost in Time""

Introduction:

As I flip through the pages of this photo album, I can'"
20,"(""[INST] Your attempt to revive a dying tradition doesn't receive support. [/INST]"", ""[INST] Transfer the sentence into Positive.Your attempt to revive a dying tradition doesn't receive support. [/INST]"", ""[INST] Paraphrase the sentence and keep Negative. Your attempt to revive a dying tradition doesn't receive support. [/INST]"")","  I understand. Reviving a dying tradition can be a challenging task, and it's important to be realistic about the level of support"
21,"('[INST] You overhear a child asking about something you too once questioned. [/INST]', '[INST] Transfer the sentence into Positive.You overhear a child asking about something you too once questioned. [/INST]', '[INST] Paraphrase the sentence and keep Negative. You overhear a child asking about something you too once questioned. [/INST]')","  As I sit in the park, watching children play on the swings and slide, I overhear a young boy ask his mother a question"
22,"('[INST] A poem speaks of fleeting time and missed opportunities. [/INST]', '[INST] Transfer the sentence into Positive.A poem speaks of fleeting time and missed opportunities. [/INST]', '[INST] Paraphrase the sentence and keep Negative. A poem speaks of fleeting time and missed opportunities. [/INST]')","  Ah, a poem that speaks of the fleeting nature of time and the missed opportunities that come with it. Here's a poem"
23,"('[INST] A memento from a trip breaks unexpectedly. [/INST]', '[INST] Transfer the sentence into Positive.A memento from a trip breaks unexpectedly. [/INST]', '[INST] Paraphrase the sentence and keep Negative. A memento from a trip breaks unexpectedly. [/INST]')","  As I held the memento from my trip, a small ceramic figurine of a beach scene, I couldn't help but feel"
24,"('[INST] You find an unsent letter addressed to someone from your past. [/INST]', '[INST] Transfer the sentence into Positive.You find an unsent letter addressed to someone from your past. [/INST]', '[INST] Paraphrase the sentence and keep Negative. You find an unsent letter addressed to someone from your past. [/INST]')","  As I rummage through the dusty attic, I stumble upon an old, unopened letter addressed to someone from my past"
25,"(""[INST] A festival doesn't feel the same without someone special. [/INST]"", ""[INST] Transfer the sentence into Positive.A festival doesn't feel the same without someone special. [/INST]"", ""[INST] Paraphrase the sentence and keep Negative. A festival doesn't feel the same without someone special. [/INST]"")",  I understand. It can be difficult to enjoy a festival or any event without someone special by your side. The memories and experiences you shared with
26,"(""[INST] You're reminded of a pet that was a childhood companion. [/INST]"", ""[INST] Transfer the sentence into Positive.You're reminded of a pet that was a childhood companion. [/INST]"", ""[INST] Paraphrase the sentence and keep Negative. You're reminded of a pet that was a childhood companion. [/INST]"")","  Ah, a pet from childhood! *smiles* That's a wonderful memory to have. Can you tell me more about your pet"
27,"(""[INST] A story you read reflects a personal experience you hadn't moved on from. [/INST]"", ""[INST] Transfer the sentence into Positive.A story you read reflects a personal experience you hadn't moved on from. [/INST]"", ""[INST] Paraphrase the sentence and keep Negative. A story you read reflects a personal experience you hadn't moved on from. [/INST]"")","  As I sit here, lost in thought, I can't help but feel a sense of familiarity wash over me. The story I"
28,"('[INST] An old diary entry recalls goals you had set but never achieved. [/INST]', '[INST] Transfer the sentence into Positive.An old diary entry recalls goals you had set but never achieved. [/INST]', '[INST] Paraphrase the sentence and keep Negative. An old diary entry recalls goals you had set but never achieved. [/INST]')","  Title: Lost Dreams

Dear Diary,

I can't believe it's been years since I last wrote in"
29,"('[INST] A movie scene depicts a parent-child relationship that tugs at your heart. [/INST]', '[INST] Transfer the sentence into Positive.A movie scene depicts a parent-child relationship that tugs at your heart. [/INST]', '[INST] Paraphrase the sentence and keep Negative. A movie scene depicts a parent-child relationship that tugs at your heart. [/INST]')","  As the camera pans across the room, we see a young child sitting on the floor, surrounded by toys and books. The child looks"
30,"('[INST] You notice an empty chair at a family gathering. [/INST]', '[INST] Transfer the sentence into Positive.You notice an empty chair at a family gathering. [/INST]', '[INST] Paraphrase the sentence and keep Negative. You notice an empty chair at a family gathering. [/INST]')","  As I scan the room at the family gathering, my eyes land on an empty chair. It's a chair that I recognize, one"
31,"('[INST] A familiar tune recalls moments of saying goodbye. [/INST]', '[INST] Transfer the sentence into Positive.A familiar tune recalls moments of saying goodbye. [/INST]', '[INST] Paraphrase the sentence and keep Negative. A familiar tune recalls moments of saying goodbye. [/INST]')","  Ah, the memories come flooding back,
As I hear this melody so dear.
It's the tune that played"
32,"('[INST] You see a couple that reminds you of a past relationship. [/INST]', '[INST] Transfer the sentence into Positive.You see a couple that reminds you of a past relationship. [/INST]', '[INST] Paraphrase the sentence and keep Negative. You see a couple that reminds you of a past relationship. [/INST]')","  As I walk through the park, I can't help but notice a couple that reminds me of a past relationship. The way they look"
33,"(""[INST] An annual event isn't the same due to the absence of a loved one. [/INST]"", ""[INST] Transfer the sentence into Positive.An annual event isn't the same due to the absence of a loved one. [/INST]"", ""[INST] Paraphrase the sentence and keep Negative. An annual event isn't the same due to the absence of a loved one. [/INST]"")",  I understand. Losing a loved one can make even the most familiar and joyful events feel empty and difficult to endure. The absence of
34,"(""[INST] You find a gift from someone who's no longer in your life. [/INST]"", ""[INST] Transfer the sentence into Positive.You find a gift from someone who's no longer in your life. [/INST]"", ""[INST] Paraphrase the sentence and keep Negative. You find a gift from someone who's no longer in your life. [/INST]"")","  As I rummage through the old trunk in the attic, I stumble upon a small, wrapped gift. The wrapping paper is"
35,"('[INST] A place you visit is starkly different from your cherished memories. [/INST]', '[INST] Transfer the sentence into Positive.A place you visit is starkly different from your cherished memories. [/INST]', '[INST] Paraphrase the sentence and keep Negative. A place you visit is starkly different from your cherished memories. [/INST]')","  As I step foot into the place, I can't help but feel a sense of disconnect. The surroundings are starkly different"
36,"('[INST] A dream brings up old feelings you thought were settled. [/INST]', '[INST] Transfer the sentence into Positive.A dream brings up old feelings you thought were settled. [/INST]', '[INST] Paraphrase the sentence and keep Negative. A dream brings up old feelings you thought were settled. [/INST]')","  Ah, I see. Dreams can be a fascinating window into our subconscious mind, revealing hidden emotions and unresol"
37,"('[INST] You discover an old email that brings a rush of memories. [/INST]', '[INST] Transfer the sentence into Positive.You discover an old email that brings a rush of memories. [/INST]', '[INST] Paraphrase the sentence and keep Negative. You discover an old email that brings a rush of memories. [/INST]')","  As I scroll through my inbox, I come across an old email that catches my eye. The subject line reads ""Remember when..."
38,"('[INST] A garden you pass by is no longer being tended to. [/INST]', '[INST] Transfer the sentence into Positive.A garden you pass by is no longer being tended to. [/INST]', '[INST] Paraphrase the sentence and keep Negative. A garden you pass by is no longer being tended to. [/INST]')","  As you walk through the neighborhood, you notice a garden that you used to pass by regularly. It was once a beautiful and vibrant space"
39,"('[INST] A quote you read speaks about the transient nature of life. [/INST]', '[INST] Transfer the sentence into Positive.A quote you read speaks about the transient nature of life. [/INST]', '[INST] Paraphrase the sentence and keep Negative. A quote you read speaks about the transient nature of life. [/INST]')","  ""Life is a journey, not a destination."" - Ralph Waldo Emerson

This quote speaks to the transient nature of life"
40,"(""[INST] You can't find a childhood book that meant a lot to you. [/INST]"", ""[INST] Transfer the sentence into Positive.You can't find a childhood book that meant a lot to you. [/INST]"", ""[INST] Paraphrase the sentence and keep Negative. You can't find a childhood book that meant a lot to you. [/INST]"")",  Losing a childhood book that held a lot of sentimental value can be a difficult experience. Here are some steps you can take to try
41,"('[INST] An article speaks about the decline of something you hold dear. [/INST]', '[INST] Transfer the sentence into Positive.An article speaks about the decline of something you hold dear. [/INST]', '[INST] Paraphrase the sentence and keep Negative. An article speaks about the decline of something you hold dear. [/INST]')","  As I read the article, my heart sank at the thought of the decline of something I hold dear. The article highlighted the alarm"
42,"('[INST] You hear about the passing of your first teacher. [/INST]', '[INST] Transfer the sentence into Positive.You hear about the passing of your first teacher. [/INST]', '[INST] Paraphrase the sentence and keep Negative. You hear about the passing of your first teacher. [/INST]')","  Oh, my goodness. *sigh* I can't believe it. My first teacher... *chokes up* She was more"
43,"('[INST] A park you visit is empty and neglected. [/INST]', '[INST] Transfer the sentence into Positive.A park you visit is empty and neglected. [/INST]', '[INST] Paraphrase the sentence and keep Negative. A park you visit is empty and neglected. [/INST]')","  As I walk through the empty and neglected park, I can't help but feel a sense of sadness and loss. The once v"
44,"('[INST] A favorite artwork is no longer on display at the museum. [/INST]', '[INST] Transfer the sentence into Positive.A favorite artwork is no longer on display at the museum. [/INST]', '[INST] Paraphrase the sentence and keep Negative. A favorite artwork is no longer on display at the museum. [/INST]')",  I'm so sorry to hear that your favorite artwork is no longer on display at the museum. It can be disappointing when something you
45,"('[INST] A familiar storefront is boarded up. [/INST]', '[INST] Transfer the sentence into Positive.A familiar storefront is boarded up. [/INST]', '[INST] Paraphrase the sentence and keep Negative. A familiar storefront is boarded up. [/INST]')","  As I walk down the street, I notice a storefront that I've passed by countless times before. It's a familiar place"
46,"('[INST] You read about the fading of a cultural tradition. [/INST]', '[INST] Transfer the sentence into Positive.You read about the fading of a cultural tradition. [/INST]', '[INST] Paraphrase the sentence and keep Negative. You read about the fading of a cultural tradition. [/INST]')","  Sure, I'd be happy to help you write a persuasive essay about the fading of a cultural tradition. Here's"
47,"('[INST] A theater you loved going to is closed. [/INST]', '[INST] Transfer the sentence into Positive.A theater you loved going to is closed. [/INST]', '[INST] Paraphrase the sentence and keep Negative. A theater you loved going to is closed. [/INST]')","  Oh no, that's really sad to hear! Losing a beloved theater can be a significant loss for a community, as it"
48,"('[INST] You remember the anniversary of a challenging event. [/INST]', '[INST] Transfer the sentence into Positive.You remember the anniversary of a challenging event. [/INST]', '[INST] Paraphrase the sentence and keep Negative. You remember the anniversary of a challenging event. [/INST]')","  Ah, I see. In that case, I remember the anniversary of a challenging event that occurred in my life. It was a difficult"
49,"('[INST] A café you frequented has changed its interiors, erasing old memories. [/INST]', '[INST] Transfer the sentence into Positive.A café you frequented has changed its interiors, erasing old memories. [/INST]', '[INST] Paraphrase the sentence and keep Negative. A café you frequented has changed its interiors, erasing old memories. [/INST]')","  As I walked into the café that I had frequented for years, I couldn't help but feel a pang of disappointment."
50,"('[INST] You learn that a distant friend is going through a tough time. [/INST]', '[INST] Transfer the sentence into Positive.You learn that a distant friend is going through a tough time. [/INST]', '[INST] Paraphrase the sentence and keep Negative. You learn that a distant friend is going through a tough time. [/INST]')","  Great, here is a possible conversation between you and your friend:

You: Hey there, how are you doing? I heard you'"
51,"('[INST] An old perfume brings memories of someone you miss. [/INST]', '[INST] Transfer the sentence into Positive.An old perfume brings memories of someone you miss. [/INST]', '[INST] Paraphrase the sentence and keep Negative. An old perfume brings memories of someone you miss. [/INST]')","  Ah, the sweet scent of nostalgia. The old perfume, once a favorite of someone you miss, now fills the air with"
52,"('[INST] A show you watch portrays the challenges of growing up. [/INST]', '[INST] Transfer the sentence into Positive.A show you watch portrays the challenges of growing up. [/INST]', '[INST] Paraphrase the sentence and keep Negative. A show you watch portrays the challenges of growing up. [/INST]')","  Sure! Here are some popular shows that portray the challenges of growing up:

1. ""Riverdale"" - This show"
53,"('[INST] You come across a fading photograph from years ago. [/INST]', '[INST] Transfer the sentence into Positive.You come across a fading photograph from years ago. [/INST]', '[INST] Paraphrase the sentence and keep Negative. You come across a fading photograph from years ago. [/INST]')","  As I hold the fading photograph in my hands, I can't help but feel a wave of nostalgia wash over me."
54,"('[INST] A melody you hear speaks of lost love. [/INST]', '[INST] Transfer the sentence into Positive.A melody you hear speaks of lost love. [/INST]', '[INST] Paraphrase the sentence and keep Negative. A melody you hear speaks of lost love. [/INST]')","  Ah, a melody that speaks of lost love. That's a powerful and emotive theme, full of depth and longing."
55,"(""[INST] You can't find an important piece of jewelry gifted to you. [/INST]"", ""[INST] Transfer the sentence into Positive.You can't find an important piece of jewelry gifted to you. [/INST]"", ""[INST] Paraphrase the sentence and keep Negative. You can't find an important piece of jewelry gifted to you. [/INST]"")","  Oh no, that's so frustrating! Losing or misplacing something special and meaningful can be really upsetting."
56,"('[INST] A landmark you remember fondly is overshadowed by new constructions. [/INST]', '[INST] Transfer the sentence into Positive.A landmark you remember fondly is overshadowed by new constructions. [/INST]', '[INST] Paraphrase the sentence and keep Negative. A landmark you remember fondly is overshadowed by new constructions. [/INST]')","  As I walk through the city, I can't help but feel a sense of nostalgia wash over me. The streets I once"
57,"('[INST] A place that was once lively is now silent. [/INST]', '[INST] Transfer the sentence into Positive.A place that was once lively is now silent. [/INST]', '[INST] Paraphrase the sentence and keep Negative. A place that was once lively is now silent. [/INST]')","  There are many places around the world that were once lively and bustling with activity, but are now eerily silent. Here are a"
58,"('[INST] You find an empty notebook filled with aspirations you never pursued. [/INST]', '[INST] Transfer the sentence into Positive.You find an empty notebook filled with aspirations you never pursued. [/INST]', '[INST] Paraphrase the sentence and keep Negative. You find an empty notebook filled with aspirations you never pursued. [/INST]')","  As I open the notebook, a wave of nostalgia washes over me. The pages are filled with handwritten notes, each one"
59,"('[INST] A series you love ends on a somber note. [/INST]', '[INST] Transfer the sentence into Positive.A series you love ends on a somber note. [/INST]', '[INST] Paraphrase the sentence and keep Negative. A series you love ends on a somber note. [/INST]')","  Oh no, I'm so sorry to hear that! 😔 It can be really tough when a series you love ends"
60,"(""[INST] You pass by your old school, and it's in disrepair. [/INST]"", ""[INST] Transfer the sentence into Positive.You pass by your old school, and it's in disrepair. [/INST]"", ""[INST] Paraphrase the sentence and keep Negative. You pass by your old school, and it's in disrepair. [/INST]"")","  As I drive past my old school, I can't help but feel a pang of sadness. The once vibrant and th"
61,"('[INST] You hear a tale about missed connections. [/INST]', '[INST] Transfer the sentence into Positive.You hear a tale about missed connections. [/INST]', '[INST] Paraphrase the sentence and keep Negative. You hear a tale about missed connections. [/INST]')","  Ah, a tale of missed connections. I see. Well, you know what they say: ""Missed connections are the connections that could have"
62,"('[INST] You see a place that was central to a past relationship. [/INST]', '[INST] Transfer the sentence into Positive.You see a place that was central to a past relationship. [/INST]', '[INST] Paraphrase the sentence and keep Negative. You see a place that was central to a past relationship. [/INST]')","  As I walk through the familiar streets, I can't help but feel a mix of emotions. The place was once central to a past"
63,"(""[INST] A sculpture reminds you of someone's unfulfilled dream. [/INST]"", ""[INST] Transfer the sentence into Positive.A sculpture reminds you of someone's unfulfilled dream. [/INST]"", ""[INST] Paraphrase the sentence and keep Negative. A sculpture reminds you of someone's unfulfilled dream. [/INST]"")","  As I gaze upon the intricately carved sculpture, I can't help but feel a sense of melancholy wash"
64,"('[INST] You come across notes from a time you faced personal challenges. [/INST]', '[INST] Transfer the sentence into Positive.You come across notes from a time you faced personal challenges. [/INST]', '[INST] Paraphrase the sentence and keep Negative. You come across notes from a time you faced personal challenges. [/INST]')","  As I flip through the old notebook, I'm hit with a wave of nostalgia. The notes inside are from a time"
65,"('[INST] You read a tale of lost friendship. [/INST]', '[INST] Transfer the sentence into Positive.You read a tale of lost friendship. [/INST]', '[INST] Paraphrase the sentence and keep Negative. You read a tale of lost friendship. [/INST]')","  Of course, I'd be happy to listen to a tale of lost friendship. Please go ahead and share the story with me.

"
66,"('[INST] A pond you used to visit is drying up. [/INST]', '[INST] Transfer the sentence into Positive.A pond you used to visit is drying up. [/INST]', '[INST] Paraphrase the sentence and keep Negative. A pond you used to visit is drying up. [/INST]')","  Oh no, that's sad to hear! 😞 Drying up ponds can be a sign of many things,"
67,"(""[INST] You find a ticket from an event that didn't go as planned. [/INST]"", ""[INST] Transfer the sentence into Positive.You find a ticket from an event that didn't go as planned. [/INST]"", ""[INST] Paraphrase the sentence and keep Negative. You find a ticket from an event that didn't go as planned. [/INST]"")","  As I rummage through my bag, I stumble upon a crumpled up ticket to an event that didn't go as"
68,"('[INST] You hear about the demise of a childhood icon. [/INST]', '[INST] Transfer the sentence into Positive.You hear about the demise of a childhood icon. [/INST]', '[INST] Paraphrase the sentence and keep Negative. You hear about the demise of a childhood icon. [/INST]')","  Oh no, I'm so sorry to hear that. Losing a childhood icon can be very difficult and sad. Can you tell me"
69,"('[INST] A movie portrays the struggle of saying goodbye. [/INST]', '[INST] Transfer the sentence into Positive.A movie portrays the struggle of saying goodbye. [/INST]', '[INST] Paraphrase the sentence and keep Negative. A movie portrays the struggle of saying goodbye. [/INST]')","  There are many movies that portray the struggle of saying goodbye, as it is a universal experience that many people can relate to. Here"
70,"('[INST] A movie portrays the struggle of love at a wrong time. [/INST]', '[INST] Transfer the sentence into Positive.A movie portrays the struggle of love at a wrong time. [/INST]', '[INST] Paraphrase the sentence and keep Negative. A movie portrays the struggle of love at a wrong time. [/INST]')","  Sure, here are some movie titles that portray the struggle of love at a wrong time:

1. ""The Notebook"" ("
71,"(""[INST] An old message reflects hopes that didn't come to fruition. [/INST]"", ""[INST] Transfer the sentence into Positive.An old message reflects hopes that didn't come to fruition. [/INST]"", ""[INST] Paraphrase the sentence and keep Negative. An old message reflects hopes that didn't come to fruition. [/INST]"")","  Ah, I see. In that case, the old message could be reflecting the sender's unfulfilled hopes or dreams. Perhaps"
72,"('[INST] You find an old trophy recalling a bittersweet victory. [/INST]', '[INST] Transfer the sentence into Positive.You find an old trophy recalling a bittersweet victory. [/INST]', '[INST] Paraphrase the sentence and keep Negative. You find an old trophy recalling a bittersweet victory. [/INST]')","  As you rummage through the dusty attic, you stumble upon an old trophy that seems to hold a story within its intr"
73,"(""[INST] You remember a time when someone didn't keep a promise. [/INST]"", ""[INST] Transfer the sentence into Positive.You remember a time when someone didn't keep a promise. [/INST]"", ""[INST] Paraphrase the sentence and keep Negative. You remember a time when someone didn't keep a promise. [/INST]"")","  I'm just an AI, I don't have personal experiences or emotions, so I don't have memories of specific"
74,"(""[INST] You visit a place of historical significance that's neglected. [/INST]"", ""[INST] Transfer the sentence into Positive.You visit a place of historical significance that's neglected. [/INST]"", ""[INST] Paraphrase the sentence and keep Negative. You visit a place of historical significance that's neglected. [/INST]"")","  As I walk through the crumbling gates of the historic site, I can't help but feel a sense of sadness and neglect."
75,"(""[INST] You can't recreate a cherished memory no matter how hard you try. [/INST]"", ""[INST] Transfer the sentence into Positive.You can't recreate a cherished memory no matter how hard you try. [/INST]"", ""[INST] Paraphrase the sentence and keep Negative. You can't recreate a cherished memory no matter how hard you try. [/INST]"")","  That's a difficult realization, but it's true. While we can try to recreate a cherished memory through photos, videos"
76,"('[INST] You hear about the end of an era that meant a lot to you. [/INST]', '[INST] Transfer the sentence into Positive.You hear about the end of an era that meant a lot to you. [/INST]', '[INST] Paraphrase the sentence and keep Negative. You hear about the end of an era that meant a lot to you. [/INST]')","  Oh, wow. *sigh* I can't believe it. *chokes up* The end of an era... it'"
77,"('[INST] You remember a time when someone left without saying goodbye. [/INST]', '[INST] Transfer the sentence into Positive.You remember a time when someone left without saying goodbye. [/INST]', '[INST] Paraphrase the sentence and keep Negative. You remember a time when someone left without saying goodbye. [/INST]')","  Oh, yes. I've been in situations where someone left without saying goodbye. It can be a very awkward and uncomfort"
78,"(""[INST] You think about times when things didn't go as planned. [/INST]"", ""[INST] Transfer the sentence into Positive.You think about times when things didn't go as planned. [/INST]"", ""[INST] Paraphrase the sentence and keep Negative. You think about times when things didn't go as planned. [/INST]"")","  Oh, there have been so many times when things didn't go as planned! *chuckles* I'm sure you can relate"
79,"(""[INST] You come across an old gift that's no longer functional. [/INST]"", ""[INST] Transfer the sentence into Positive.You come across an old gift that's no longer functional. [/INST]"", ""[INST] Paraphrase the sentence and keep Negative. You come across an old gift that's no longer functional. [/INST]"")","  As I rummage through the dusty attic, I stumble upon an old gift that I haven't seen in years. It"
80,"('[INST] A festival song recalls memories of someone not present. [/INST]', '[INST] Transfer the sentence into Positive.A festival song recalls memories of someone not present. [/INST]', '[INST] Paraphrase the sentence and keep Negative. A festival song recalls memories of someone not present. [/INST]')","  (Verse 1)
In the crowd, I see your smile
A flashback to the times we shared
But you're"
81,"('[INST] You read about the fading of an art form you appreciate. [/INST]', '[INST] Transfer the sentence into Positive.You read about the fading of an art form you appreciate. [/INST]', '[INST] Paraphrase the sentence and keep Negative. You read about the fading of an art form you appreciate. [/INST]')","  As I read about the fading of an art form that I deeply appreciate, I can't help but feel a sense of sadness and"
82,"('[INST] You find an old ticket stub from an event that was pivotal for you. [/INST]', '[INST] Transfer the sentence into Positive.You find an old ticket stub from an event that was pivotal for you. [/INST]', '[INST] Paraphrase the sentence and keep Negative. You find an old ticket stub from an event that was pivotal for you. [/INST]')","  As I rummage through my old belongings, I stumble upon a small, yellowed ticket stub tucked away in a dust"
83,"('[INST] Your plant, after weeks of care, still doesn’t show any signs of growth. [/INST]', '[INST] Transfer the sentence into Positive.Your plant, after weeks of care, still doesn’t show any signs of growth. [/INST]', '[INST] Paraphrase the sentence and keep Negative. Your plant, after weeks of care, still doesn’t show any signs of growth. [/INST]')","  Oh no, I'm so worried about my plant! *giggles nervously* I've been taking such good care of"
84,"('[INST] You find a forgotten toy from childhood in a dusty corner. [/INST]', '[INST] Transfer the sentence into Positive.You find a forgotten toy from childhood in a dusty corner. [/INST]', '[INST] Paraphrase the sentence and keep Negative. You find a forgotten toy from childhood in a dusty corner. [/INST]')","  As I bend down to pick up the forgotten toy from the dusty corner, a wave of nostalgia washes over me."
85,"('[INST] A song plays on the radio, reminding you of times gone by. [/INST]', '[INST] Transfer the sentence into Positive.A song plays on the radio, reminding you of times gone by. [/INST]', '[INST] Paraphrase the sentence and keep Negative. A song plays on the radio, reminding you of times gone by. [/INST]')","  As I sit in my car, parked on the side of the road, I listen to the song playing on the radio. It's"
